Station,Date,Salinity,Temperature,Chlorophyll_a,Turbidity,Density,Pressure
MO,2023-05-10,33.61,7.864,1.83,0.53,26.209,1.71
MO,2023-05-10,33.57,7.852,1.87,0.47,26.178,1.75
MO,2023-05-10,33.58,7.832,1.87,0.46,26.188,1.81
MO,2023-05-10,33.57,7.806,1.83,0.49,26.186,1.84
MO,2023-05-10,33.56,7.788,1.82,0.44,26.186,1.89
MO,2023-05-10,33.57,7.778,1.76,0.49,26.195,1.89
MO,2023-05-10,33.57,7.76,1.85,0.5,26.195,2
MO,2023-05-10,33.58,7.735,1.77,0.48,26.209,1.95
MO,2023-05-10,33.6,7.729,1.83,0.47,26.223,2.03
MO,2023-05-10,33.6,7.715,1.89,0.45,26.227,2.03
MO,2023-05-10,33.6,7.698,1.88,0.48,26.225,2.07
MO,2023-05-10,33.61,7.699,1.94,0.45,26.233,2.16
MO,2023-05-10,33.6,7.69,2.08,0.45,26.233,2.22
MO,2023-05-10,33.56,7.692,2.01,0.47,26.198,2.3
MO,2023-05-10,33.59,7.687,1.98,0.45,26.219,2.29
MO,2023-05-10,33.6,7.684,2.02,0.49,26.231,2.37
MO,2023-05-10,33.61,7.668,2.07,0.49,26.245,2.39
MO,2023-05-10,33.6,7.67,1.99,0.5,26.235,2.46
MO,2023-05-10,33.6,7.664,2.02,0.49,26.232,2.44
MO,2023-05-10,33.62,7.655,2.15,0.48,26.249,2.55
MO,2023-05-10,33.6,7.647,2.15,0.49,26.24,2.55
MO,2023-05-10,33.61,7.641,2.12,0.51,26.245,2.65
MO,2023-05-10,33.62,7.639,2.16,0.49,26.256,2.68
MO,2023-05-10,33.61,7.637,2.2,0.47,26.25,2.75
MO,2023-05-10,33.62,7.645,2.12,0.48,26.251,2.76
MO,2023-05-10,33.63,7.64,2.18,0.46,26.264,2.91
MO,2023-05-10,33.63,7.631,2.19,0.46,26.264,2.86
MO,2023-05-10,33.66,7.634,2.04,0.5,26.287,2.97
MO,2023-05-10,33.64,7.632,2.11,0.48,26.272,2.97
MO,2023-05-10,33.65,7.632,2.22,0.44,26.281,3.09
MO,2023-05-10,33.66,7.631,2.24,0.45,26.29,3.12
MO,2023-05-10,33.65,7.631,2.32,0.45,26.282,3.2
MO,2023-05-10,33.65,7.629,2.38,0.45,26.284,3.21
MO,2023-05-10,33.68,7.616,2.43,0.44,26.305,3.32
MO,2023-05-10,33.67,7.615,2.42,0.44,26.297,3.36
MO,2023-05-10,33.69,7.611,2.31,0.45,26.318,3.43
MO,2023-05-10,33.69,7.601,2.49,0.47,26.319,3.51
MO,2023-05-10,33.68,7.601,2.51,0.44,26.311,3.62
MO,2023-05-10,33.69,7.602,2.46,0.41,26.319,3.63
MO,2023-05-10,33.7,7.594,2.53,0.43,26.327,3.74
MO,2023-05-10,33.68,7.593,2.58,0.47,26.311,3.81
MO,2023-05-10,33.67,7.584,2.49,0.48,26.311,3.9
MO,2023-05-10,33.7,7.579,2.56,0.47,26.332,3.93
MO,2023-05-10,33.7,7.568,2.71,0.45,26.334,4.01
MO,2023-05-10,33.7,7.56,2.75,0.47,26.333,4.05
MO,2023-05-10,33.7,7.558,3.06,0.49,26.335,4.17
MO,2023-05-10,33.7,7.557,3.01,0.49,26.336,4.17
MO,2023-05-10,33.7,7.554,2.98,0.48,26.339,4.26
MO,2023-05-10,33.7,7.554,3.01,0.52,26.34,4.31
MO,2023-05-10,33.68,7.555,2.95,0.48,26.322,4.35
MO,2023-05-10,33.68,7.553,3.01,0.54,26.324,4.41
MO,2023-05-10,33.7,7.547,2.98,0.5,26.338,4.5
MO,2023-05-10,33.72,7.531,3.19,0.5,26.362,4.55
MO,2023-05-10,33.72,7.518,3.24,0.47,26.356,4.55
MO,2023-05-10,33.74,7.493,3.04,0.51,26.38,4.71
MO,2023-05-10,33.74,7.475,3.08,0.53,26.379,4.72
MO,2023-05-10,33.76,7.473,3.21,0.49,26.398,4.82
MO,2023-05-10,33.74,7.468,3.26,0.49,26.386,4.83
MO,2023-05-10,33.74,7.468,2.98,0.49,26.386,4.91
MO,2023-05-10,33.74,7.464,3,0.5,26.381,4.96
MO,2023-05-10,33.74,7.46,3.01,0.48,26.385,5.02
MO,2023-05-10,33.74,7.463,2.97,0.48,26.383,5.07
MO,2023-05-10,33.74,7.466,2.98,0.5,26.389,5.12
MO,2023-05-10,33.75,7.458,3.26,0.48,26.397,5.25
MO,2023-05-10,33.75,7.458,3.39,0.47,26.397,5.25
MO,2023-05-10,33.76,7.454,3.36,0.47,26.4,5.27
MO,2023-05-10,33.76,7.453,3.24,0.45,26.401,5.33
MO,2023-05-10,33.76,7.455,3.5,0.5,26.4,5.42
MO,2023-05-10,33.75,7.458,3.56,0.55,26.397,5.44
MO,2023-05-10,33.75,7.458,3.89,0.52,26.398,5.51
MO,2023-05-10,33.76,7.454,3.77,0.54,26.401,5.54
MO,2023-05-10,33.77,7.443,4.12,0.56,26.412,5.58
MO,2023-05-10,33.77,7.439,3.96,0.59,26.415,5.63
MO,2023-05-10,33.79,7.432,3.79,0.56,26.431,5.71
MO,2023-05-10,33.78,7.429,3.97,0.58,26.425,5.74
MO,2023-05-10,33.77,7.427,3.89,0.59,26.419,5.85
MO,2023-05-10,33.78,7.423,3.99,0.56,26.422,5.84
MO,2023-05-10,33.78,7.415,4.06,0.54,26.43,5.9
MO,2023-05-10,33.79,7.409,4.09,0.57,26.435,5.94
MO,2023-05-10,33.81,7.398,4.01,0.58,26.454,6.03
MO,2023-05-10,33.8,7.396,4,0.55,26.448,6.02
MO,2023-05-10,33.77,7.394,4.07,0.55,26.424,6.1
MO,2023-05-10,33.78,7.387,3.86,0.52,26.43,6.1
MO,2023-05-10,33.77,7.375,3.83,0.58,26.425,6.2
MO,2023-05-10,33.77,7.365,3.84,0.55,26.425,6.2
MO,2023-05-10,33.76,7.351,3.94,0.6,26.421,6.24
MO,2023-05-10,33.77,7.341,3.93,0.57,26.43,6.25
MO,2023-05-10,33.77,7.333,4.19,0.52,26.429,6.27
MO,2023-05-10,33.77,7.333,4.19,0.53,26.429,6.29
MO,2023-05-10,33.77,7.335,4.1,0.63,26.436,6.3
MO,2023-05-10,33.77,7.336,4,0.56,26.435,6.32
MO,2023-05-10,33.78,7.337,4.05,0.54,26.443,6.37
MO,2023-05-10,33.79,7.331,4.02,0.52,26.448,6.4
MO,2023-05-10,33.79,7.322,3.8,0.55,26.448,6.4
MO,2023-05-10,33.8,7.327,3.62,0.54,26.461,6.44
MO,2023-05-10,33.79,7.328,3.78,0.56,26.451,6.4
MO,2023-05-10,33.78,7.33,3.66,0.57,26.442,6.61
MO,2023-05-10,33.8,7.321,3.55,0.52,26.458,6.63
MO,2023-05-10,33.82,7.314,3.82,0.51,26.474,6.71
MO,2023-05-10,33.81,7.311,4,0.53,26.468,6.81
MO,2023-05-10,33.81,7.31,3.98,0.53,26.47,6.88
MO,2023-05-10,33.81,7.307,4.18,0.51,26.472,6.85
MO,2023-05-10,33.82,7.303,3.98,0.54,26.476,6.9
MO,2023-05-10,33.82,7.301,3.86,0.55,26.478,6.96
MO,2023-05-10,33.83,7.299,3.78,0.57,26.489,7.02
MO,2023-05-10,33.82,7.298,3.88,0.52,26.481,7.08
MO,2023-05-10,33.83,7.301,4.02,0.55,26.488,7.19
MO,2023-05-10,33.83,7.298,4.08,0.53,26.491,7.24
MO,2023-05-10,33.8,7.292,4,0.56,26.471,7.35
MO,2023-05-10,33.81,7.286,3.93,0.51,26.476,7.36
MO,2023-05-10,33.79,7.284,3.81,0.53,26.461,7.44
MO,2023-05-10,33.79,7.285,3.71,0.54,26.461,7.54
MO,2023-05-10,33.81,7.283,3.87,0.49,26.48,7.57
MO,2023-05-10,33.82,7.272,3.78,0.48,26.49,7.63
MO,2023-05-10,33.83,7.268,3.98,0.52,26.494,7.71
MO,2023-05-10,33.84,7.265,4.01,0.5,26.505,7.72
MO,2023-05-10,33.82,7.262,3.98,0.49,26.491,7.78
MO,2023-05-10,33.85,7.25,3.88,0.49,26.511,7.82
MO,2023-05-10,33.87,7.232,4.15,0.5,26.536,7.9
MO,2023-05-10,33.85,7.218,4.19,0.5,26.523,7.94
MO,2023-05-10,33.86,7.214,4.08,0.5,26.527,8
MO,2023-05-10,33.85,7.218,4,0.5,26.524,8.02
MO,2023-05-10,33.85,7.218,4.15,0.47,26.524,8.14
MO,2023-05-10,33.85,7.212,4.17,0.48,26.521,8.2
MO,2023-05-10,33.88,7.205,3.64,0.48,26.545,8.24
MO,2023-05-10,33.85,7.197,3.61,0.51,26.527,8.36
MO,2023-05-10,33.86,7.187,3.13,0.45,26.537,8.47
MO,2023-05-10,33.87,7.181,3.3,0.45,26.542,8.44
MO,2023-05-10,33.87,7.172,3.3,0.44,26.542,8.63
MO,2023-05-10,33.88,7.159,3.47,0.45,26.554,8.67
MO,2023-05-10,33.88,7.149,2.98,0.44,26.555,8.75
MO,2023-05-10,33.87,7.149,3.33,0.4,26.547,8.8
MO,2023-05-10,33.86,7.146,3.02,0.4,26.542,8.94
MO,2023-05-10,33.9,7.14,3.3,0.41,26.573,8.94
MO,2023-05-10,33.9,7.141,2.9,0.38,26.572,9.03
MO,2023-05-10,33.9,7.137,3.19,0.38,26.576,9.05
MO,2023-05-10,33.88,7.137,3.13,0.7,26.559,9.14
MO,2023-05-10,33.88,7.133,3.19,0.37,26.563,9.25
MO,2023-05-10,33.89,7.128,3.13,0.38,26.568,9.28
MO,2023-05-10,33.9,7.125,2.85,0.4,26.58,9.41
MO,2023-05-10,33.91,7.117,2.74,0.37,26.587,9.42
MO,2023-05-10,33.89,7.115,2.58,0.42,26.572,9.56
MO,2023-05-10,33.91,7.114,2.87,0.34,26.591,9.55
MO,2023-05-10,33.93,7.112,2.64,0.37,26.602,9.66
MO,2023-05-10,33.92,7.119,2.45,0.34,26.595,9.73
MO,2023-05-10,33.89,7.116,2.48,0.35,26.573,9.82
MO,2023-05-10,33.9,7.112,2.45,0.38,26.585,9.88
MO,2023-05-10,33.9,7.112,2.45,0.37,26.585,9.87
MO,2023-05-10,33.91,7.113,2.49,0.33,26.593,10
MO,2023-05-10,33.9,7.109,2.59,0.33,26.58,10.01
MO,2023-05-10,33.93,7.107,2.66,0.33,26.608,10.08
MO,2023-05-10,33.91,7.104,2.72,0.33,26.593,10.04
MO,2023-05-10,33.93,7.106,2.67,0.36,26.609,10.08
MO,2023-05-10,33.91,7.108,2.59,0.34,26.59,10.09
MO,2023-05-10,33.89,7.104,2.65,0.32,26.576,10.14
MO,2023-05-10,33.91,7.104,2.73,0.35,26.594,10.14
MO,2023-05-10,33.89,7.1,2.65,0.36,26.58,10.13
MO,2023-05-10,33.92,7.095,2.79,0.36,26.602,10.18
MO,2023-05-10,33.92,7.095,2.72,0.35,26.602,10.16
MO,2023-05-10,33.89,7.101,2.51,0.38,26.579,10.18
MO,2023-05-10,33.92,7.098,2.52,0.32,26.599,10.16
MO,2023-05-10,33.94,7.102,2.95,0.35,26.613,10.24
MO,2023-05-10,33.89,7.101,2.59,0.33,26.58,10.24
MO,2023-05-10,33.93,7.1,2.69,0.36,26.607,10.35
MO,2023-05-10,33.92,7.103,2.52,0.32,26.604,10.46
MO,2023-05-10,33.93,7.102,2.71,0.33,26.614,10.49
MO,2023-05-10,33.94,7.101,2.35,0.31,26.616,10.63
MO,2023-05-10,33.94,7.099,2.43,0.31,26.618,10.65
MO,2023-05-10,33.94,7.099,2.42,0.3,26.618,10.69
MO,2023-05-10,33.94,7.101,2.47,0.33,26.616,10.71
MO,2023-05-10,33.93,7.102,2.22,0.27,26.616,10.87
MO,2023-05-10,33.95,7.102,2.07,0.29,26.624,10.9
MO,2023-05-10,33.94,7.096,2.21,0.26,26.622,11.09
MO,2023-05-10,33.93,7.092,2.11,0.29,26.617,11.1
MO,2023-05-10,33.94,7.093,2.09,0.28,26.625,11.19
MO,2023-05-10,33.94,7.093,2.14,0.27,26.625,11.22
MO,2023-05-10,33.94,7.092,1.94,0.34,26.627,11.4
MO,2023-05-10,33.96,7.088,2.06,0.26,26.639,11.38
MO,2023-05-10,33.95,7.086,1.88,0.25,26.633,11.56
MO,2023-05-10,33.94,7.084,1.98,0.26,26.626,11.56
MO,2023-05-10,33.95,7.084,1.92,0.25,26.636,11.69
MO,2023-05-10,33.95,7.087,1.76,0.28,26.633,11.71
MO,2023-05-10,33.96,7.08,1.64,0.26,26.64,11.93
MO,2023-05-10,33.95,7.076,1.6,0.23,26.635,11.93
MO,2023-05-10,33.95,7.072,1.71,0.28,26.639,11.95
MO,2023-05-10,33.95,7.067,1.75,0.26,26.635,11.97
MO,2023-05-10,33.96,7.065,1.87,0.26,26.646,12.03
MO,2023-05-10,33.97,7.062,1.63,0.23,26.658,12.12
MO,2023-05-10,33.97,7.062,1.57,0.23,26.658,12.2
MO,2023-05-10,33.97,7.064,1.49,0.21,26.657,12.34
MO,2023-05-10,33.97,7.061,1.58,0.23,26.66,12.46
MO,2023-05-10,33.96,7.066,1.6,0.24,26.647,12.58
MO,2023-05-10,33.98,7.057,1.68,0.23,26.664,12.61
MO,2023-05-10,33.95,7.054,1.51,0.22,26.642,12.74
MO,2023-05-10,33.97,7.052,1.51,0.21,26.661,12.77
MO,2023-05-10,33.96,7.05,1.53,0.22,26.654,12.84
MO,2023-05-10,33.97,7.053,1.54,0.21,26.66,12.88
MO,2023-05-10,33.98,7.052,1.82,0.29,26.67,12.98
MO,2023-05-10,33.97,7.049,1.59,0.24,26.665,13.02
MO,2023-05-10,33.97,7.05,1.39,0.24,26.664,13.06
MO,2023-05-10,33.98,7.048,1.53,0.24,26.666,13.2
MO,2023-05-10,33.98,7.046,1.5,0.23,26.668,13.27
MO,2023-05-10,33.99,7.045,1.44,0.21,26.678,13.38
MO,2023-05-10,33.98,7.045,1.59,0.22,26.67,13.41
MO,2023-05-10,33.99,7.042,1.57,0.23,26.681,13.45
MO,2023-05-10,33.99,7.043,1.6,0.24,26.681,13.49
MO,2023-05-10,33.99,7.043,1.4,0.23,26.681,13.65
MO,2023-05-10,33.97,7.045,1.42,0.33,26.662,13.67
MO,2023-05-10,33.98,7.045,1.65,0.24,26.671,13.72
MO,2023-05-10,33.98,7.044,1.6,0.22,26.672,13.71
MO,2023-05-10,33.97,7.04,1.53,0.27,26.667,13.78
MO,2023-05-10,33.95,7.04,1.41,0.21,26.65,13.81
MO,2023-05-10,33.99,7.038,1.56,0.25,26.678,13.83
MO,2023-05-10,33.97,7.039,1.37,0.26,26.669,13.85
MO,2023-05-10,33.98,7.042,1.47,0.37,26.675,13.88
MO,2023-05-10,33.95,7.039,1.48,0.22,26.652,13.97
MO,2023-05-10,33.95,7.04,1.41,0.23,26.651,14
MO,2023-05-10,33.97,7.041,1.52,0.2,26.667,14
MO,2023-05-10,33.95,7.043,1.58,0.18,26.648,14.01
MO,2023-05-10,33.98,7.042,1.44,0.19,26.675,14.01
MO,2023-05-10,33.97,7.043,1.42,0.23,26.666,13.99
MO,2023-05-10,33.94,7.043,1.47,0.21,26.639,13.85
MO,2023-05-10,33.95,7.04,1.58,0.23,26.65,13.79
MO,2023-05-10,33.96,7.04,1.76,0.25,26.659,13.72
MO,2023-05-10,33.98,7.041,1.54,0.23,26.675,13.71
MO,2023-05-10,33.98,7.04,1.59,0.24,26.675,13.61
MO,2023-05-10,33.98,7.043,1.61,0.25,26.673,13.66
MO,2023-05-10,33.96,7.038,1.36,0.21,26.659,13.46
MO,2023-05-10,33.96,7.037,1.53,0.25,26.659,13.23
MO,2023-05-10,33.97,7.038,1.67,0.23,26.667,13.22
MO,2023-05-10,33.96,7.037,1.57,0.22,26.659,13.13
MO,2023-05-10,33.94,7.038,1.57,0.23,26.64,13
MO,2023-05-10,33.95,7.038,1.51,0.24,26.649,12.97
MO,2023-05-10,33.96,7.038,1.61,0.23,26.657,12.82
MO,2023-05-10,33.94,7.036,1.55,0.22,26.641,12.72
MO,2023-05-10,33.94,7.036,1.57,0.23,26.64,12.6
MO,2023-05-10,33.95,7.037,1.63,0.24,26.648,12.51
MO,2023-05-10,33.97,7.039,1.48,0.24,26.662,12.39
MO,2023-05-10,33.96,7.038,1.56,0.23,26.654,12.31
MO,2023-05-10,33.96,7.043,1.52,0.33,26.649,12.14
MO,2023-05-10,33.95,7.05,1.61,0.26,26.642,12
MO,2023-05-10,33.96,7.054,1.69,0.24,26.647,11.9
MO,2023-05-10,33.97,7.057,1.66,0.27,26.652,11.83
MO,2023-05-10,33.96,7.058,1.56,0.25,26.643,11.81
MO,2023-05-10,33.96,7.066,1.9,0.25,26.643,11.69
MO,2023-05-10,33.95,7.072,1.68,0.26,26.637,11.55
MO,2023-05-10,33.94,7.077,1.95,0.29,26.624,11.39
MO,2023-05-10,33.93,7.08,2.03,0.34,26.621,11.37
MO,2023-05-10,33.94,7.084,2.02,0.26,26.625,11.21
MO,2023-05-10,33.94,7.086,2,0.39,26.623,11.23
MO,2023-05-10,33.93,7.087,2.12,0.27,26.613,11.06
MO,2023-05-10,33.94,7.088,2.1,0.27,26.62,10.95
MO,2023-05-10,33.94,7.09,2.21,0.27,26.618,10.83
MO,2023-05-10,33.94,7.09,2.16,0.3,26.618,10.77
MO,2023-05-10,33.93,7.092,2.21,0.32,26.616,10.77
MO,2023-05-10,33.92,7.092,2.38,0.31,26.606,10.54
MO,2023-05-10,33.91,7.094,2.11,0.3,26.596,10.53
MO,2023-05-10,33.93,7.094,2.5,0.3,26.612,10.4
MO,2023-05-10,33.93,7.093,2.25,0.31,26.613,10.4
MO,2023-05-10,33.92,7.089,2.54,0.35,26.599,10.13
MO,2023-05-10,33.91,7.088,2.7,0.36,26.59,10
MO,2023-05-10,33.9,7.087,2.59,0.34,26.582,9.81
MO,2023-05-10,33.92,7.089,2.61,0.37,26.597,9.67
MO,2023-05-10,33.89,7.092,2.55,0.32,26.576,9.59
MO,2023-05-10,33.91,7.094,2.65,0.37,26.592,9.54
MO,2023-05-10,33.89,7.101,2.66,0.36,26.576,9.33
MO,2023-05-10,33.9,7.104,2.67,0.35,26.581,9.22
MO,2023-05-10,33.9,7.106,2.94,0.43,26.579,9.09
MO,2023-05-10,33.9,7.108,3.06,0.4,26.576,8.97
MO,2023-05-10,33.89,7.11,2.87,0.41,26.574,8.87
MO,2023-05-10,33.88,7.112,2.86,0.42,26.563,8.77
MO,2023-05-10,33.87,7.12,3.06,0.46,26.555,8.55
MO,2023-05-10,33.88,7.128,3.13,0.44,26.556,8.51
MO,2023-05-10,33.87,7.148,3.06,0.46,26.546,8.26
MO,2023-05-10,33.88,7.152,3.34,0.47,26.55,8.23
MO,2023-05-10,33.88,7.156,3.62,0.45,26.555,8.11
MO,2023-05-10,33.85,7.156,3.25,0.55,26.529,8.13
MO,2023-05-10,33.85,7.161,3.62,0.48,26.524,7.93
MO,2023-05-10,33.84,7.162,3.75,0.51,26.523,7.93
MO,2023-05-10,33.86,7.168,4,0.48,26.534,7.86
MO,2023-05-10,33.84,7.193,3.7,0.54,26.511,7.68
MO,2023-05-10,33.84,7.21,4,0.54,26.512,7.5
MO,2023-05-10,33.84,7.216,3.65,0.61,26.506,7.47
MO,2023-05-10,33.83,7.239,4,0.55,26.502,7.37
MO,2023-05-10,33.83,7.255,3.79,0.48,26.495,7.23
MO,2023-05-10,33.82,7.264,4.23,0.54,26.487,7.12
MO,2023-05-10,33.84,7.269,4.18,0.6,26.499,6.96
MO,2023-05-10,33.83,7.273,3.7,0.56,26.495,6.89
MO,2023-05-10,33.83,7.279,3.86,0.54,26.489,6.79
MO,2023-05-10,33.82,7.28,4.09,0.54,26.479,6.65
MO,2023-05-10,33.82,7.285,4.22,0.53,26.482,6.56
MO,2023-05-10,33.82,7.288,4.21,0.57,26.479,6.46
MO,2023-05-10,33.82,7.291,4.05,0.59,26.476,6.34
MO,2023-05-10,33.82,7.293,4.3,0.58,26.473,6.18
MO,2023-05-10,33.81,7.296,4.3,0.54,26.47,6.1
MO,2023-05-10,33.79,7.32,4.23,0.58,26.448,5.9
MO,2023-05-10,33.81,7.343,4.27,0.57,26.46,5.71
MO,2023-05-10,33.81,7.348,3.83,0.54,26.455,5.54
MO,2023-05-10,33.8,7.35,3.85,0.61,26.453,5.56
MO,2023-05-10,33.79,7.353,3.87,0.53,26.441,5.4
MO,2023-05-10,33.78,7.35,4.11,0.55,26.436,5.42
MO,2023-05-10,33.79,7.354,4.03,0.54,26.44,5.3
MO,2023-05-10,33.81,7.367,4.21,0.55,26.454,5.24
MO,2023-05-10,33.76,7.39,3.94,0.55,26.415,5.15
MO,2023-05-10,33.78,7.403,3.98,0.56,26.429,5.09
MO,2023-05-10,33.78,7.416,3.63,0.52,26.425,4.95
MO,2023-05-10,33.76,7.426,3.42,0.51,26.406,4.73
MO,2023-05-10,33.71,7.43,3.41,0.53,26.368,4.66
MO,2023-05-10,33.72,7.434,3,0.5,26.372,4.45
MO,2023-05-10,33.71,7.434,3.17,0.51,26.364,4.47
MO,2023-05-10,33.72,7.435,3.01,0.48,26.371,4.33
MO,2023-05-10,33.72,7.436,2.8,0.54,26.37,4.23
MO,2023-05-10,33.72,7.438,2.91,0.51,26.367,4.12
MO,2023-05-10,33.7,7.445,3.11,0.5,26.352,4.08
MO,2023-05-10,33.72,7.451,2.79,0.62,26.364,4.05
MO,2023-05-10,33.71,7.46,2.77,0.57,26.355,4
MO,2023-05-10,33.7,7.487,2.91,0.48,26.347,3.82
MO,2023-05-10,33.7,7.499,2.81,0.46,26.344,3.72
MO,2023-05-10,33.71,7.502,2.82,0.51,26.35,3.75
MO,2023-05-10,33.68,7.507,2.55,0.55,26.328,3.63
MO,2023-05-10,33.69,7.509,2.66,0.5,26.335,3.57
MO,2023-05-10,33.7,7.514,2.79,0.46,26.338,3.47
MO,2023-05-10,33.68,7.53,2.47,0.47,26.323,3.37
MO,2023-05-10,33.69,7.539,2.39,0.47,26.323,3.26
MO,2023-05-10,33.67,7.546,2.47,0.49,26.308,3.2
MO,2023-05-10,33.67,7.551,2.37,0.45,26.312,3.07
MO,2023-05-10,33.68,7.552,2.26,0.51,26.319,3.04
MO,2023-05-10,33.68,7.554,2.41,0.52,26.317,2.92
MO,2023-05-10,33.66,7.556,2.35,0.48,26.298,2.83
MO,2023-05-10,33.66,7.558,2.34,0.5,26.296,2.8
MO,2023-05-10,33.66,7.568,2.36,0.47,26.294,2.65
MO,2023-05-10,33.65,7.572,2.26,0.48,26.29,2.55
MO,2023-05-10,33.65,7.579,2.11,0.49,26.284,2.43
MO,2023-05-10,33.65,7.585,2.2,0.51,26.286,2.35
MO,2023-05-10,33.65,7.596,2.09,0.47,26.284,2.24
MO,2023-05-10,33.65,7.605,2.04,0.46,26.284,2.11
MO,2023-05-10,33.63,7.606,2.01,0.48,26.266,2.07
MO,2023-05-10,33.64,7.611,1.85,0.46,26.27,1.92
MO,2023-05-10,33.63,7.608,1.86,0.5,26.264,1.96
MO,2023-05-10,33.63,7.611,1.75,0.46,26.26,1.73
MO,2023-05-10,33.62,7.615,1.86,0.45,26.256,1.67
MO,2023-05-10,33.61,7.611,1.73,0.43,26.243,1.58
MO,2023-05-10,33.63,7.612,1.71,0.49,26.259,1.58
MO,2023-05-10,33.63,7.638,1.71,0.47,26.26,1.41
MO,2023-05-10,33.61,7.639,1.75,0.46,26.242,1.41
MO,2023-05-10,33.62,7.678,1.84,0.46,26.241,1.4
MO,2023-05-10,33.59,7.765,1.66,0.47,26.204,1.31
MO,2023-05-10,33.57,7.793,1.6,0.5,26.187,1.3
MO,2023-05-10,33.56,7.83,1.68,0.46,26.17,1.11
MO,2023-05-10,33.56,7.821,1.66,0.45,26.178,1.19
MO,2023-05-10,33.55,7.837,1.6,0.44,26.164,1.08
MO,2023-05-10,33.57,7.854,1.67,0.43,26.173,1.01
MO,2023-05-10,33.46,8.012,1.43,0.39,26.064,0.81
MO,2023-05-10,33.55,8.057,1.38,1.03,26.132,0.74
MO,2023-05-10,33.52,8.097,1.28,0.38,26.104,0.54
MO,2023-05-10,33.53,8.102,1.12,0.4,26.108,0.59
MO,2023-05-10,33.53,8.144,1.02,0.36,26.103,0.37
MO,2023-05-10,33.54,8.149,1,0.36,26.106,0.3
MO,2023-05-10,33.55,8.18,0.97,0.36,26.111,0.15
MO,2023-05-10,33.55,8.196,0.87,0.46,26.105,0.09
MO,2023-05-10,33.69,8.178,0.96,0.32,26.221,0.04
MO,2023-05-10,33.88,8.178,0.96,0.34,26.372,0.11
MO,2023-05-10,33.86,8.181,0.94,0.32,26.352,0.06
MO,2023-05-10,33.88,8.182,1.01,0.33,26.368,0.11
MO,2023-05-10,33.89,8.182,0.97,0.33,26.376,0.06
MO,2023-05-10,33.9,8.182,1.02,0.35,26.385,0.1
MO,2023-05-10,33.9,8.185,0.96,0.33,26.382,0.11
MO,2023-05-10,33.89,8.191,1.01,0.31,26.377,0.12
MO,2023-05-10,33.91,8.196,0.97,0.31,26.389,0.16
MO,2023-05-10,33.91,8.199,1.01,0.31,26.387,0.17
MO,2023-05-10,33.9,8.205,1.13,0.33,26.381,0.26
MO,2023-05-10,33.9,8.205,1.05,0.32,26.382,0.29
MO,2023-05-10,33.9,8.205,0.96,0.31,26.382,0.33
MO,2023-05-10,33.9,8.207,1.01,0.35,26.38,0.37
MO,2023-05-10,33.92,8.207,1,0.31,26.397,0.45
MO,2023-05-10,33.9,8.209,1,0.3,26.378,0.39
MO,2023-05-10,33.91,8.208,0.97,0.31,26.388,0.51
MO,2023-05-10,33.9,8.209,0.99,0.3,26.379,0.44
MO,2023-05-10,33.91,8.211,1.06,0.32,26.386,0.58
MO,2023-05-10,33.91,8.215,1,0.32,26.39,0.58
MO,2023-05-10,33.9,8.219,1.13,0.34,26.379,0.63
MO,2023-05-10,33.89,8.221,1.04,0.32,26.368,0.63
MO,2023-05-10,33.9,8.221,1.02,0.31,26.377,0.67
MO,2023-05-10,33.89,8.221,1.19,0.32,26.369,0.69
MO,2023-05-10,33.88,8.223,1.29,0.33,26.367,0.78
MO,2023-05-10,33.88,8.222,1.26,0.35,26.368,0.79
MO,2023-05-10,33.91,8.223,1.32,0.38,26.393,0.85
MO,2023-05-10,33.89,8.217,1.4,0.38,26.373,0.87
MO,2023-05-10,33.91,8.215,1.5,0.36,26.392,0.9
MO,2023-05-10,33.92,8.21,1.49,0.39,26.397,0.95
MO,2023-05-10,33.91,8.194,1.55,0.41,26.395,1.02
MO,2023-05-10,33.88,8.182,1.62,0.4,26.372,1.06
MO,2023-05-10,33.9,8.151,1.62,0.38,26.392,1.07
MO,2023-05-10,33.93,8.069,1.68,0.4,26.425,1.09
MO,2023-05-10,33.94,8.017,1.68,0.46,26.447,1.18
MO,2023-05-10,33.97,7.959,1.67,0.41,26.475,1.17
MO,2023-05-10,34,7.929,1.69,0.41,26.502,1.21
MO,2023-05-10,33.97,7.911,1.64,0.4,26.485,1.24
MO,2023-05-10,33.93,7.895,1.62,0.43,26.458,1.24
MO,2023-05-10,33.93,7.889,1.6,0.37,26.455,1.33
MO,2023-05-10,33.95,7.891,1.8,0.39,26.47,1.33
MO,2023-05-10,33.93,7.884,1.88,0.41,26.46,1.36
MO,2023-05-10,33.95,7.869,1.77,0.47,26.474,1.43
MO,2023-05-10,33.93,7.859,1.92,0.42,26.457,1.43
MO,2023-05-10,33.94,7.848,1.97,0.44,26.468,1.52
MO,2023-05-10,33.94,7.809,1.94,0.45,26.478,1.57
MO,2023-05-10,33.97,7.76,2.03,0.46,26.506,1.62
MO,2023-05-10,33.95,7.736,2.08,0.47,26.494,1.66
MO,2023-05-10,33.98,7.713,2.08,0.48,26.524,1.74
MO,2023-05-10,33.99,7.693,2.08,0.47,26.534,1.79
MO,2023-05-10,33.98,7.686,2.03,0.46,26.524,1.81
MO,2023-05-10,33.97,7.669,2.11,0.48,26.522,1.84
